id,title,page,old_category,new_mainBranch,new_sectorKey,match_quality
3554,Gesellschaft für Chemikalien und Fabrikbedarf mbH,356,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
3555,Gesellschaft für Elektrometallurgie Dr. Paul Grünfeld,356,business,industry,ELECTRICAL_GOODS,exact
3557,Gesellschaft für Feldbahnindustrie Smoschewer (oder Smoschever) & Co.,356,business,,MACHINES_AND_VEHICLES,exact
3559,Gesellschaft für Hausratsverwaltung und -verwertung für Mitglieder der jüdischen Gemeinden Deutschlands GmbH,356,business,trade,USED_GOODS,exact
3560,Gesellschaft für Immobiliarbeteiligungen mbH,356,business,trade,REAL_ESTATE,exact
3561,"Gesellschaft für Kreditprüfung, GmbH",357,business,trade,BANKS_AND_INSURANCE,exact
3562,"Gesellschaft für Metalle, Erze und Hüttenerzeugnisse mbH",357,business,trade,METALS_AND_METAL_GOODS,exact
3564,Gesellschaft für Textilveredelung Getevau mbH,357,business,trade,TEXTILES_AND_CLOTHING,exact
3568,Gesellschaft für elektrische Isolierungen GmbH,357,business,industry,ELECTRICAL_GOODS,exact
3569,Gesellschaft für elektrische Unternehmungen - Ludw. Loewe & Co AG,357,business,trade,ELECTRICAL_GOODS,exact
3572,Gestetner AG,358,business,trade,MACHINES_AND_VEHICLES,exact
3575,Getreide-Industrie & Commission AG,358,business,trade,FOOD_AND_BEVERAGES,exact
3576,Getreide-Verwertung AG,358,business,,,exact
3577,Geva Gesellschaft für die Verwertung von Baustoffen und Baugeräten mbH,358,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
3578,Gewa Gebrüder Wachtel,358,business,trade,TEXTILES_AND_CLOTHING,exact
3579,Gewa Gebrüder Wachtel GmbH,358,business,trade,TEXTILES_AND_CLOTHING,exact
3580,Gewerbefleiß Werkstätten für Massenbedarf Simon Rector,358,business,handicraft,OTHER,exact
3581,Glade & Freyer,360,business,industry,TEXTILES_AND_CLOTHING,exact
3583,Glas und Spiegel GmbH,360,business,,CONSTRUCTION,exact
3584,Glas- und Steingut-Vertriebsgesellschaft mbH,360,business,trade,HOUSEHOLD_GOODS,exact
3585,Glaser & Weiß,360,business,trade,HOUSEHOLD_GOODS,exact
3586,"Glaser, Else",360,business,,RESTAURANTS,exact
3587,Glaserfeld & Wolfsohn,360,business,trade,BANKS_AND_INSURANCE,exact
3588,Glashüttenwerk Elisabethhütte Dr. Ernst Martin GmbH,360,business,industry,HOUSEHOLD_GOODS,exact
3589,"Glass, Adolf",360,business,,,exact
3590,Glaß & Graetz,360,business,trade,TEXTILES_AND_CLOTHING,exact
3591,Globus Schreib- und Rechenmaschinen-Vertrieb Maurus Löwy,361,business,trade,MACHINES_AND_VEHICLES,exact
3592,Globus-Kamm-Company,361,business,trade,HOUSEHOLD_GOODS,exact
3593,Glogauer,361,business,,,exact
3595,Gläser & Co,361,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
3596,Glückmann & Jochnowicz Rohprodukten,361,business,trade,TEXTILES_AND_CLOTHING,exact
3597,Glücksohn & Co Bankgeschäft,361,business,trade,BANKS_AND_INSURANCE,exact
3598,Glühlampen-Vertrieb Union Josef Panofsky,361,business,trade,ELECTRICAL_GOODS,exact
3599,GmbH zur Beschaffung von Büroräumen,361,business,services,OTHER,exact
3601,Gg. Rüdinger,359,business,,MACHINES_AND_VEHICLES,exact
3603,Gier,359,business,,,exact
3604,Giesenow & Co,359,business,trade,TEXTILES_AND_CLOTHING,exact
3606,Gilmanoff,359,business,,FOOD_AND_BEVERAGES,exact
3608,Ginnow & Schlesinger,359,business,trade,OTHER,exact
3609,Ginsberg Leon,359,business,,,exact
3610,Ginsburg & Co GmbH,359,business,services,REAL_ESTATE,exact
3612,Gotthilf Rosenbaum,364,business,industry,TEXTILES_AND_CLOTHING,exact
3613,Gotthold Rosen,364,business,trade,BANKS_AND_INSURANCE,exact
3614,Gottlieb Blumenthal,364,business,trade,TEXTILES_AND_CLOTHING,exact
3615,Gottlieb Sladkus,364,business,,TEXTILES_AND_CLOTHING,exact
3616,Gottlieb Weiß,364,business,trade,TEXTILES_AND_CLOTHING,exact
3618,Gottschalk & Laske,364,business,industry,TEXTILES_AND_CLOTHING,exact
3619,Grace Beauty Grace Stein,364,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
3620,"Gradt's Apotheke und Drogenhandlung, Chemisches Institut",364,business,trade,PHARMACIES,exact
3621,Goldbad,362,business,,,exact
3622,Goldberg & Co,362,business,trade,TEXTILES_AND_CLOTHING,exact
3623,Goldberg & Sander GmbH,362,business,industry,TEXTILES_AND_CLOTHING,exact
3625,Golde Vogler,362,business,,,exact
3626,Goldenberg & Co GmbH,362,business,,,exact
3628,Goldmann & Kuttner GmbH,362,business,industry,TEXTILES_AND_CLOTHING,exact
3629,Goldmann & Löw GmbH,362,business,trade,TEXTILES_AND_CLOTHING,exact
3630,Goldschmidt & Schwabe,362,business,trade,ELECTRICAL_GOODS,exact
3631,Goldschmidt & Schwersenzer,363,business,trade,FOOD_AND_BEVERAGES,exact
3632,Goldschmiede Grützmacher,363,business,,JEWELRY_AND_PRECIOUS_METALS,exact
3634,Goldwaaren Industrie Belmonte & Co.,363,business,trade,JEWELRY_AND_PRECIOUS_METALS,exact
3635,Gomperts & Co,363,business,trade,MACHINES_AND_VEHICLES,exact
3636,Gorbatschow Liköre J. Kramer & Co,363,business,trade,FOOD_AND_BEVERAGES,exact
3637,Gornita Seifen-Vertrieb Edith Gornitzky,363,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
3638,Gorodecki & Will,363,business,trade,HOUSEHOLD_GOODS,exact
3639,Gorselanczyk & Co GmbH,363,business,trade,TEXTILES_AND_CLOTHING,exact
3640,Gottfried Wolffs Schuhwarenhaus Inh. Julius Goldschmidt,363,business,trade,LEATHER_AND_SHOES,exact
3642,Graf von der Pahlen-Eckau GmbH,365,business,trade,FOOD_AND_BEVERAGES,exact
3643,Grammophon Spezialhaus GmbH,365,business,trade,ELECTRICAL_GOODS,exact
3644,Graphische Gesellschaft Richard Labisch GmbH,365,business,industry,PUBLISHING_AND_PRINTING,exact
3645,Graphische Kunstanstalt Arnold Weylandt GmbH,365,business,handicraft,PUBLISHING_AND_PRINTING,exact
3647,Graphischer Metallhandel Ernst Friedlaender,365,business,trade,METALS_AND_METAL_GOODS,exact
3649,Graumann & Stern,365,business,industry,TEXTILES_AND_CLOTHING,exact
3650,Graumann & Stern KGaA,365,business,trade,TEXTILES_AND_CLOTHING,exact
3651,Grodka & Co,367,business,trade,PAPER_AND_PAPER_GOODS,exact
3652,Grohag Großhandelsgesellschaft mbH,367,business,trade,DEPARTMENT_STORES,exact
3653,"Grotex, Großhandels-Textilgesellschaft mbH",367,business,trade,TEXTILES_AND_CLOTHING,exact
3655,Groß,367,business,,,exact_ambiguous_2
3656,Groß,367,business,,,exact_ambiguous_2
3657,Groß & Grischmann,367,business,trade,TEXTILES_AND_CLOTHING,exact
3658,Groß-Berliner Wäsche-Fabrikation Georg Mamlok,367,business,industry,TEXTILES_AND_CLOTHING,exact
3659,Groß-Berliner Wäsche-Vertrieb Hettmann & Feder,367,business,trade,TEXTILES_AND_CLOTHING,exact
3661,Greizer Kammgarnweberei Gebrüder Berglas GmbH,366,business,handicraft,TEXTILES_AND_CLOTHING,exact
3662,Grete Neumann & Co Modelle,366,business,trade,TEXTILES_AND_CLOTHING,exact
3663,Grete Romatzki GmbH,366,business,trade,TEXTILES_AND_CLOTHING,exact
3664,Gretzschel & Co,366,business,trade,MACHINES_AND_VEHICLES,exact
3665,Greve & Hanff GmbH,366,business,industry,TEXTILES_AND_CLOTHING,exact
3666,Grieben-Verlag Albert Goldschmidt,366,business,industry,PUBLISHING_AND_PRINTING,exact
3667,Grieben-Verlag GmbH,366,business,industry,PUBLISHING_AND_PRINTING,exact
3668,Grip-Fix Comp. GmbH,366,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
3669,Grith Schuhsalon Moritz Kimmel,366,business,trade,LEATHER_AND_SHOES,exact
3670,Grobema Groß-Berliner-Maschinenfabrik Ovschy Rewitsch,366,business,industry,MACHINES_AND_VEHICLES,exact
3671,Großbeerener Kunstmühle Arthur Mendel & Co,368,business,industry,FOOD_AND_BEVERAGES,exact
3673,Großhandels-AG für Getreide und Mühlenfabrikate,368,business,trade,FOOD_AND_BEVERAGES,exact
3674,Großhandlung für Elektro-Material Ludwig Orenstein,368,business,trade,ELECTRICAL_GOODS,exact
3677,Großwäscherei Riebe,368,business,,TEXTILES_AND_CLOTHING,exact
3681,Grunauer und Freudenberg,369,business,trade,TEXTILES_AND_CLOTHING,exact
3682,Grundkreditschutz GmbH,369,business,services,OTHER,exact
3684,Grundstücks-AG Beusselturm,369,business,services,REAL_ESTATE,exact
3687,Grundstücksgesellschaft Goßlerstraße 25 mbH,369,business,trade,REAL_ESTATE,exact
3688,Grundstücksgesellschaft Hans GmbH,369,business,trade,REAL_ESTATE,exact
3689,Grundstücksgesellschaft Lotte GmbH,369,business,trade,REAL_ESTATE,exact
3692,Grundstücksgesellschaft Windhoff mbH,370,business,trade,REAL_ESTATE,exact
3693,Grundstücksverwaltungsgesellschaft Berlinerstr. 56/57 zu Neukölln mbH,370,business,,REAL_ESTATE,exact
3694,Grundstücksverwaltungsgesellschaft Ost-West GmbH,370,business,trade,FURNITURE,exact
3696,Grundstücksverwertungsgesellschaft Phantasus mbH,370,business,trade,REAL_ESTATE,exact
3698,Grün & Zöllner,370,business,trade,TEXTILES_AND_CLOTHING,exact
3699,Grünauer Apotheke und Drogerie Apotheker Max Salinger,370,business,trade,PHARMACIES,exact
3701,Grünberg & Heine,371,business,trade,TEXTILES_AND_CLOTHING,exact
3702,"Grünberg, Frieda geb. Hauke",371,business,,TEXTILES_AND_CLOTHING,exact
3703,"Grünberg, Wolff & Co",371,business,industry,TEXTILES_AND_CLOTHING,exact
3704,Gründlich,371,business,,HOUSEHOLD_GOODS,exact
3706,Grünfeld'sche Grundstücksverwaltungsgesellschaft mbH (G.G.G.),371,business,services,REAL_ESTATE,exact
3707,Grünthal & Co GmbH,371,business,trade,TEXTILES_AND_CLOTHING,exact
3708,Grünthal & Wolff GmbH,371,business,industry,TEXTILES_AND_CLOTHING,exact
3709,"Grünthal, Sorensohn & Co",371,business,trade,TEXTILES_AND_CLOTHING,exact
3710,"Grünthal, Wolff & Co",371,business,trade,TEXTILES_AND_CLOTHING,exact
3711,Gu-Bi-Sch Gut-Billig-Schnell Bügel-Anstalten Abraham Rachmann,372,business,services,TEXTILES_AND_CLOTHING,exact
3714,Gummi- u. Asbest-Gesellschaft Engl & Co,372,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
3716,Gumpert-Back-Import GmbH,372,business,trade,FOOD_AND_BEVERAGES,exact
3717,Gurau-Friedrichs GmbH,372,business,industry,TEXTILES_AND_CLOTHING,exact
3718,Gust. Salinger,372,business,trade,FOOD_AND_BEVERAGES,exact
3720,Gustav A. Zaché,372,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
3721,"Gustav Adolf Apotheke und Drogenhandlung, Fabrik chem.pharm.kosmet. Präparate und Versandgeschäft; Generaldepot der Dr. Barsikow'schen Hefe-Präparate Curt Treitel",373,business,trade,PHARMACIES,exact
3722,Gustav Amigo,373,business,trade,MACHINES_AND_VEHICLES,exact
3723,Gustav Bach,373,business,trade,FURNITURE,exact
3725,Gustav Becker,373,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
3727,Gustav Blumenfeld,373,business,trade,TEXTILES_AND_CLOTHING,exact
3729,Gustav Ehrenberg,373,business,trade,TEXTILES_AND_CLOTHING,exact
3730,Gustav Eisenstädt,373,business,trade,TEXTILES_AND_CLOTHING,exact
3731,Gustav Flater Nfg.,374,business,trade,TEXTILES_AND_CLOTHING,exact
3732,Gustav Freund,374,business,services,OTHER,exact
3734,Gustav Georg Sommerfeld,374,business,,FOOD_AND_BEVERAGES,exact
3735,Gustav Grützmacher & Co,374,business,industry,TEXTILES_AND_CLOTHING,exact
3736,Gustav Haase,374,business,industry,FOOD_AND_BEVERAGES,exact
3737,Gustav Haase Nchfg.,374,business,trade,FOOD_AND_BEVERAGES,exact
3738,Gustav Hamel & Co,374,business,trade,TEXTILES_AND_CLOTHING,exact
3739,Gustav Heilborn,374,business,trade,TEXTILES_AND_CLOTHING,exact
3740,"Gustav Herzig, GmbH",374,business,,,exact
3741,Gustav Kristeller,376,business,trade,LEATHER_AND_SHOES,exact
3742,Gustav Kronheim,376,business,,TEXTILES_AND_CLOTHING,exact
3745,Gustav Lazarus,376,business,,FOOD_AND_BEVERAGES,exact
3746,Gustav Lemmel,376,business,,HOUSEHOLD_GOODS,exact
3747,Gustav Leske,376,business,,CONSTRUCTION,exact
3749,Gustav Levy,376,business,trade,FOOD_AND_BEVERAGES,exact_ambiguous_2
3751,Gustav Hirsch,375,business,trade,TEXTILES_AND_CLOTHING,exact
3752,Gustav Huhn,375,business,industry,METALS_AND_METAL_GOODS,exact
3753,Gustav I. Berger,375,business,industry,TEXTILES_AND_CLOTHING,exact
3755,Gustav Jacobi,375,business,trade,DEPARTMENT_STORES,exact
3756,Gustav Jacobowitz,375,business,trade,TEXTILES_AND_CLOTHING,exact
3758,Gustav Kamnitzer,375,business,trade,FOOD_AND_BEVERAGES,exact
3759,Gustav Klempin,375,business,,TRANSPORTATION,exact
3760,Gustav Kochmann,375,business,trade,METALS_AND_METAL_GOODS,exact
3761,Gustav Liebler (Liebier),377,business,,HOUSEHOLD_GOODS,exact
3762,Gustav Lieblich,377,business,,CONSTRUCTION_MATERIALS_AND_FUEL,exact
3763,Gustav Loebel,377,business,trade,TEXTILES_AND_CLOTHING,exact
3764,Gustav Loewen Nachf.,377,business,trade,BANKS_AND_INSURANCE,exact
3765,Gustav Loseynski,377,business,,TEXTILES_AND_CLOTHING,exact
3766,Gustav Lustig,377,business,trade,FURNITURE,exact
3767,Gustav Lyon,377,business,industry,PUBLISHING_AND_PRINTING,exact
3768,Gustav Lyon Stiftung GmbH,377,business,services,BANKS_AND_INSURANCE,exact
3770,Gustav Mandel,377,business,industry,PUBLISHING_AND_PRINTING,exact
3772,Gustav Meyerhof,378,business,trade,TEXTILES_AND_CLOTHING,exact
3773,Gustav Nathan,378,business,trade,TEXTILES_AND_CLOTHING,exact
3774,Gustav Nathan & Co,378,business,trade,TEXTILES_AND_CLOTHING,exact
3775,Gustav Nossek,378,business,trade,TEXTILES_AND_CLOTHING,exact
3776,Gustav Nölter AG,378,business,trade,FOOD_AND_BEVERAGES,exact
3777,Gustav Pflaumer GmbH,378,business,industry,TEXTILES_AND_CLOTHING,exact
3778,Gustav Prytek,378,business,trade,FOOD_AND_BEVERAGES,exact
3781,Gustav Salomon,379,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
3785,Gustav Speyer,379,business,trade,TEXTILES_AND_CLOTHING,exact
3787,Gustav Urbach & Dr. Sittig,379,business,trade,FOOD_AND_BEVERAGES,exact
3788,Gustav Walz & Co.,379,business,trade,FOOD_AND_BEVERAGES,exact
3789,Gustav Wolff Söhne elektrotechnische Artikel GmbH,379,business,trade,ELECTRICAL_GOODS,exact
3790,Gustav Zacharias,379,business,trade,TEXTILES_AND_CLOTHING,exact
3792,Guthmann & Co GmbH,380,business,trade,FOOD_AND_BEVERAGES,exact
3793,"Gutkind & Co, GmbH",380,business,services,TRANSPORTATION,exact
3794,Gutmann & Heinsfurter,380,business,trade,BANKS_AND_INSURANCE,exact
3795,Gutmann & Meyer Nchf. Inh. Siegfried Hirschberg,380,business,industry,PAPER_AND_PAPER_GOODS,exact
3796,Gutmann & Möller,380,business,trade,ELECTRICAL_GOODS,exact
3798,"Gutmann, Martin",380,business,,,exact
3799,Guttenberg & Strauß Komm. Ges.,380,business,trade,JEWELRY_AND_PRECIOUS_METALS,exact
3800,Guttentag & Goldschmidt,380,business,trade,BANKS_AND_INSURANCE,exact
3801,Guttstadt & Simon,381,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
3803,Géza Papp,381,business,,LEATHER_AND_SHOES,exact
3809,Günther Salomon-Salter,381,business,,PUBLISHING_AND_PRINTING,exact
3810,Güter-Sammelverkehr-GmbH,381,business,services,TRANSPORTATION,exact
3812,H. & A. Rotholz,382,business,trade,FOOD_AND_BEVERAGES,exact
3817,H. & L. Cendrowicz,382,business,trade,TEXTILES_AND_CLOTHING,exact
3818,H. & M. Jacobsohn,382,business,trade,TEXTILES_AND_CLOTHING,exact
3819,H. & M. Lewent,382,business,industry,FURNITURE,exact
3822,H. Bindiger,383,business,,PUBLISHING_AND_PRINTING,exact
3823,H. Blachmann,383,business,,CONSTRUCTION_MATERIALS_AND_FUEL,exact
3824,H. Bloch & Co,383,business,trade,TEXTILES_AND_CLOTHING,exact
3825,H. Donath & Co,383,business,industry,TEXTILES_AND_CLOTHING,exact
3828,H. Falk & Co,383,business,services,OTHER,exact
3829,H. Feigenbaum & Co,383,business,industry,METALS_AND_METAL_GOODS,exact
3832,H. Frost & Söhne,384,business,industry,METALS_AND_METAL_GOODS,exact
3835,H. Geduldig & Sohn,384,business,trade,TEXTILES_AND_CLOTHING,exact
3837,H. Hahner Nflgr.,384,business,industry,FURNITURE,exact
3841,H. Kurniker,386,business,trade,FOOD_AND_BEVERAGES,exact
3842,H. Leiser Nachf.,386,business,trade,LEATHER_AND_SHOES,exact
3843,H. Lipke,386,business,industry,FURNITURE,exact
3844,H. Lippmann,386,business,trade,METALS_AND_METAL_GOODS,exact
3845,H. Littmann,386,business,trade,LEATHER_AND_SHOES,exact
3846,H. M. Dobrin & Sohn,386,business,handicraft,PUBLISHING_AND_PRINTING,exact
3848,H. Marzynski,386,business,trade,TEXTILES_AND_CLOTHING,exact
3849,H. Meyer & Co Speditionsgeschäft,386,business,services,TRANSPORTATION,exact
3851,H. Herzberg,385,business,industry,CONSTRUCTION_MATERIALS_AND_FUEL,exact
3852,H. Heß Nachf.,385,business,industry,METALS_AND_METAL_GOODS,exact
3855,H. Joseph & Co,385,business,trade,DEPARTMENT_STORES,exact
3856,H. Kantorowicz & Co,385,business,trade,TEXTILES_AND_CLOTHING,exact
3857,H. Keilus & Co,385,business,trade,OTHER,exact
3858,H. Kersken jr. GmbH,385,business,services,TRANSPORTATION,exact
3859,H. Klopstock & Co,385,business,industry,TEXTILES_AND_CLOTHING,exact
3861,H. Nachmann,387,business,trade,DEPARTMENT_STORES,exact
3862,H. Neumann & Co Damenhutfabrikation,387,business,industry,TEXTILES_AND_CLOTHING,exact
3863,H. Nußbaum,387,business,trade,TEXTILES_AND_CLOTHING,exact
3865,H. Pein,387,business,trade,METALS_AND_METAL_GOODS,exact
3866,H. Preetzmann,387,business,,FOOD_AND_BEVERAGES,exact
3867,H. Rosenbaum,387,business,trade,TEXTILES_AND_CLOTHING,exact
3869,H. Ruben Filiale Berlin,387,business,industry,TEXTILES_AND_CLOTHING,exact
3870,H. S. Cramer,387,business,trade,FOOD_AND_BEVERAGES,exact
3871,H. Schlesinger Wäschefabrik,388,business,trade,TEXTILES_AND_CLOTHING,exact
3872,H. Schnitzer & Co,388,business,industry,TEXTILES_AND_CLOTHING,exact
3873,H. Schoyer,388,business,trade,METALS_AND_METAL_GOODS,exact
3874,H. Schöndorf & Co,388,business,trade,FURNITURE,exact
3875,H. Sonntag ( weibl.),388,business,,RESTAURANTS,exact
3876,H. Sternberg jr.,388,business,industry,TEXTILES_AND_CLOTHING,exact
3877,H. Unger,388,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
3879,H. Wallet,388,business,trade,FOOD_AND_BEVERAGES,exact
3880,H. Wernery,388,business,,FOOD_AND_BEVERAGES,exact
3881,H. Wilhelm Abel junior GmbH,389,business,trade,MACHINES_AND_VEHICLES,exact
3882,H. Wittkowsky,389,business,trade,FOOD_AND_BEVERAGES,exact
3883,H. Wolff & Co,389,business,trade,FURNITURE,exact
3885,H. Wolff jr. & Co KG,389,business,trade,TEXTILES_AND_CLOTHING,exact
3886,H. u. P. Kunst- und Ausstattungsgesellschaft mbH,389,business,trade,FURNITURE,exact
3888,Haar & Klein,389,business,trade,TEXTILES_AND_CLOTHING,exact
3889,Haarspinnerei- und Zurichterei GmbH,389,business,industry,TEXTILES_AND_CLOTHING,exact
3890,Haase & Meyer,389,business,trade,METALS_AND_METAL_GOODS,exact
3892,Hackescher Hof Grundstücks-GmbH,390,business,trade,REAL_ESTATE,exact
3893,Hael-Werkstätten für künstlerische Keramik GmbH,390,business,handicraft,HOUSEHOLD_GOODS,exact
3895,Hagen & Co KG,390,business,trade,BANKS_AND_INSURANCE,exact
3896,Hahn & Langer,390,business,industry,TEXTILES_AND_CLOTHING,exact
3897,Hahn'sches Kleiderwerk GmbH,390,business,industry,TEXTILES_AND_CLOTHING,exact
3899,Hahnsche Werke AG,390,business,trade,METALS_AND_METAL_GOODS,exact
3901,Haim C.Vitalis,391,business,trade,LEATHER_AND_SHOES,exact
3904,Halpert & Comp.,391,business,trade,FURNITURE,exact
3905,Hamarro Grunderwerbs-AG,391,business,trade,REAL_ESTATE,exact
3906,Hambre Hamburg-Bremer Zigarrenvertrieb GmbH,391,business,trade,FOOD_AND_BEVERAGES,exact
3907,Hamburger & Co GmbH,391,business,trade,MACHINES_AND_VEHICLES,exact
3909,Hammonia-Reiniger-Werk GmbH,391,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
3910,Hand in Hand Grunderwerbs- und Verwertungs GmbH,391,business,trade,REAL_ESTATE,exact
3911,Hand in Hand Grundstückserwerbs- und Verwertungsgesellschaft mbH,392,business,,,exact
3913,Handbügelei Pasteur,392,business,,TEXTILES_AND_CLOTHING,exact
3915,Handelsaktiengesellschaft Atlantic,392,business,services,REAL_ESTATE,exact
3918,Handelsstätte Alexanderplatz GmbH,392,business,trade,OTHER,exact
3919,Handelsvertretung Siegfried Hamburger,392,business,trade,OTHER,exact
3920,"Handelsvertretung, Tabakwaren, Isidor Lubliner",392,business,trade,FOOD_AND_BEVERAGES,exact
3921,Handstickereiwerke AG,393,business,industry,TEXTILES_AND_CLOTHING,exact
3922,Handwein Außenreklame Max Handwein,393,business,services,OTHER,exact
3924,Hanewacker & Co GmbH,393,business,industry,PUBLISHING_AND_PRINTING,exact
3925,Hanke & Braunspon (Inh. M. Kindar),393,business,,,exact
3926,Hanna Bernhardt,393,business,,ADVERTISING,exact
3927,Hanna Büchler,393,business,,PUBLISHING_AND_PRINTING,exact
3929,Hanna Löwenstein,393,business,,TEXTILES_AND_CLOTHING,exact
3930,Hanni Grünthal,393,business,trade,TEXTILES_AND_CLOTHING,exact
3931,Hanns Dispeker,394,business,trade,BANKS_AND_INSURANCE,exact
3932,Hans Alexander,394,business,trade,TEXTILES_AND_CLOTHING,exact
3934,Hans Behrendt & Co,394,business,trade,FOOD_AND_BEVERAGES,exact
3935,Hans Bernhard,394,business,trade,TEXTILES_AND_CLOTHING,exact
3937,Hans Bibo,394,business,,,exact
3939,Hans Brandt,394,business,trade,TEXTILES_AND_CLOTHING,exact
3940,Hans Cohn,394,business,trade,METALS_AND_METAL_GOODS,exact
3941,Hans Cohn Fondsmakler,395,business,trade,BANKS_AND_INSURANCE,exact
3942,Hans Cohnheim,395,business,trade,BANKS_AND_INSURANCE,exact
3945,Hans Eugen Spiegler,395,business,,LEATHER_AND_SHOES,exact
3946,Hans Friedmann & Co,395,business,trade,BANKS_AND_INSURANCE,exact
3947,Hans Fürstenwalde Hypotheken und Grundbesitz,395,business,trade,REAL_ESTATE,exact
