id,title,address,owner,business_type,registration_info,raw_text,source_url,batch_file,startDate,endDate
business_09173,Stephan Auerbach,"Unter den Linden 30, Berlin",,,,,,,1927-01-01,1936-12-31
business_09176,Stepp-Daunendecken-Fabrikation Regina Leibler,"( Trade ) Eingetragen im Handelsregister/ Gründung 1936 Erloschen 1939 Keine Angabe ,  Berlin",,,,,,,1936-01-01,1939-12-31
business_09177,Stern & Schiele,"Dresdner Str. 43, Berlin",,,,,,,1902-01-01,1935-12-31
business_09178,"Stern, Otto","Otto textiles and clothing Altonaer Str. 6, Berlin",,,,,,,1900-01-01,1945-12-31
business_09185,Sternberg & Salomon,"Bischofstr. 25/26, Berlin",,,,,,,1900-01-01,1939-12-31
business_09187,Sternheim Film GmbH,"Kurfüstendamm 152, Berlin",,,,,,,1932-01-01,1932-12-31
business_09192,Strasser & Co Bankgeschäft,"Am Kupfergraben 4, Berlin",,,,,,,1908-01-01,1937-12-31
business_09202,"Strumpfhaus Kawed, M. Wilder","Wilder textiles and clothing Augsburger Str.  21, Berlin",,,,,,,1900-01-01,1945-12-31
business_09204,"Strumpfhaus Metzger Nachfolger Bad-Nauheim, Inhaber: Kaufmann Hans Strupp in Friedeberg i. Hessen","( Trade ) Eingetragen im Handelsregister/ Gründung 1933 Besitzübernahme 1939 Keine Angabe ,  Berlin",,,,,,,1933-01-01,1939-12-31
business_09212,Sualin-AG,"Wolliner Str. 18/19, Berlin",,,,,,,1923-01-01,1932-12-31
business_09214,Sulamith Beer,"enburger Str.  34, Berlin",,,,,,,1900-01-01,1945-12-31
business_09218,Supinator,"Supinator leather and shoes Wilmersdorfer Str.  50, Berlin",,,,,,,1900-01-01,1945-12-31
business_09221,Susanne Kuznitzky,"Susanne Kuznitzky Mainauer Str.  8, Berlin",,,,,,,1900-01-01,1945-12-31
business_09222,Susanne Riegner,"Susanne Riegner textiles and clothing Neue Ansbacher Str.  6, Berlin",,,,,,,1900-01-01,1945-12-31
business_09226,Swerdloff & Co,"Möglinerstr. 1, Berlin",,,,,,,1936-01-01,1940-12-31
business_09229,Süd-Ost Apotheke Benno Salinger,"Graetzstr. 11, Berlin",,,,,,,1928-01-01,1937-12-31
business_09231,Südost-Handelsgesellschaft von Ramin & Co,"( Trade ) Eingetragen im Handelsregister/ Gründung 1937 Keine Angabe ,  Berlin",,,,,,,1937-01-01,1937-12-31
business_09235,T. B. G. Tuch-Vertriebs-Gesellschaft Wilhelm Perlberg u. Co,"Prenzlauer Str. 12, Berlin",,,,,,,1937-01-01,1940-12-31
business_09236,T. Steinberg,"Greifswalder Str. 140/141, Berlin",,,,,,,1901-01-01,1938-12-31
business_09238,Tabak- und Zigarettenfabrik Stambul Kurt Borg GmbH,"Mackensenstr. 21, Berlin",,,,,,,1935-01-01,1938-12-31
business_09240,Tabakwaren-Großhandlung Nordost Asriel Israilovici,"( Trade ) Eingetragen im Handelsregister/ Gründung 1934 Erloschen 1938 Keine Angabe ,  Berlin",,,,,,,1934-01-01,1938-12-31
business_09243,Tannenbaum & Co,"Rosenthaler Str. 16/17, Berlin",,,,,,,1907-01-01,1940-12-31
business_09257,Teeruß Gesellschaft Plotkin & Co mbH,"Hohenstauffenstr. 38, Berlin",,,,,,,1932-01-01,1939-12-31
business_09262,Tekla Stern,,,,,,,,1900-01-01,1945-12-31
business_09264,Tempelhofer Wäsche-Heißmangel,"Heißmangel textiles and clothing Hohenzollernkorso  12, Berlin",,,,,,,1900-01-01,1945-12-31
business_09276,Terrain-Gesellschaft Rummelsburger Straße mbH,"Jänischallee 6, Berlin",,,,,,,1934-01-01,1934-12-31
business_09288,Th. Alschwang,"textiles and clothing Emdener Str.  45, Berlin",,,,,,,1970-01-01,1945-12-31
business_09290,Th. Blumenthal,"Wilmersdorfer Str. 102/103, Berlin",,,,,,,1901-01-01,1940-12-31
business_09294,Th. Sommerfeld GmbH,"Braunschweiger Ring 23, Berlin",,,,,,,1923-01-01,1936-12-31
business_09295,Th.Flörsheim & Cie,"Eisenacher Str. 32/33, Berlin",,,,,,,1917-01-01,1939-12-31
business_09299,Theater am Kurfürstendamm GmbH,"Kurfürstendamm 206/209, Berlin",,,,,,,1931-01-01,1935-12-31
business_09304,Thekla Ehrmann,"Thekla Ehrmann textiles and clothing Oldenburger Str.  6, Berlin",,,,,,,1900-01-01,1945-12-31
business_09307,Theodor Baumgarten,"Landsberger Str. 66/67, Berlin",,,,,,,1904-01-01,1939-12-31
business_09313,Theodor Gottschalk Nf.,"Unter den Linden 28, Berlin",,,,,,,1900-01-01,1938-12-31
business_09318,Theodor Levy Herrenartikel,"Hankestr. 2, Berlin",,,,,,,1909-01-01,1936-12-31
business_09322,Theodor Redlich,"Elisabethufer 53, Berlin",,,,,,,1905-01-01,1938-12-31
business_09330,Thüringer-Apotheke,"Apotheke pharmacies Kurfürstendamm  76, Berlin",,,,,,,1900-01-01,1945-12-31
business_09333,Tietz Anschluß- und Export-GmbH,"Adlergestell 265, Berlin",,,,,,,1934-01-01,1938-12-31
business_09337,Tirkschleit,"Tirkschleit textiles and clothing Ludwigkirchplatz  2, Berlin",,,,,,,1900-01-01,1945-12-31
business_09355,Toni Levi & E. Malinowski,"Malinowski textiles and clothing Martin-Luther-Str.  93, Berlin",,,,,,,1900-01-01,1945-12-31
business_09359,Transcontinentale Correspondenz Ottmar Schwarz,"Zähriger Str. 17, Berlin",,,,,,,1909-01-01,1937-12-31
business_09360,Translateur & Co,"Kottbusser Ufer 17, Berlin",,,,,,,1926-01-01,1933-12-31
business_09365,Tuchhaus Josef Fabian,"( Trade ) Eingetragen im Handelsregister/ Gründung 1935 Erloschen 1941 Prenzlauer Str. 32a,  Berlin",,,,,,,1935-01-01,1941-12-31
business_09371,"Tucholski, Paul","Paul Bamberger Str. 19, Berlin",,,,,,,1900-01-01,1945-12-31
business_09378,Türkisch-Persischer Teppichimport Max Orlanski,"Brückenallee 28, Berlin",,,,,,,1919-01-01,1935-12-31
business_09405,Union Wein GmbH,"Zähriger Str. 26, Berlin",,,,,,,1932-01-01,1939-12-31
business_09406,Union-Knopf GmbH,"Leipziger Str. 75/76, Berlin",,,,,,,1935-01-01,1938-12-31
business_09407,Unitex technische GmbH,"Emmentaler Str. 79/89, Berlin",,,,,,,1934-01-01,1939-12-31
business_09409,Urias Oberdorfer,"Hartigstr. 113, Berlin",,,,,,,1928-01-01,1936-12-31
business_09437,Verkaufsniederlassung Deutscher Webstoffe GmbH,"Heiligegeiststr. 40, Berlin",,,,,,,1921-01-01,1938-12-31
business_09477,Verlag der Weltbühne Siegfried Jacobsohn & Co,"Dernburger Str. 17, Berlin",,,,,,,1917-01-01,1935-12-31
business_09467,Versandhaus Stadtpark,"Versandhaus Stadtpark Nahrungs- und Genussmittel Innsbrucker Str.  42, Berlin",,,,,,,1900-01-01,1945-12-31
business_09468,"Versicherungsbüro Europa GmbH, H. Manasse","Manasse banks and insurance Pariser Str.  37, Berlin",,,,,,,1900-01-01,1945-12-31
business_09469,Versicherungsbüro Hans Beermann,"Versicherungsbüro Hans Beermann banks and insurance Bamberger Str.  39, Berlin",,,,,,,1900-01-01,1945-12-31
business_09454,Verwertungsgesellschaft Bornholmer Str. 89 mbH,"Verwertungsgesellschaft Bornholmer Str. 89 21, Berlin",,,,,,,1900-01-01,1945-12-31
business_09455,"Vesta, Apparate- und Metallwarenfabrik GmbH","Romintener Str. 26, Berlin",,,,,,,1901-01-01,1937-12-31
business_09492,Victor Fischmann,,,,,,,,1936-01-01,1939-12-31
business_09494,Victor Pollak,"( Trade ) Eingetragen im Handelsregister/ Gründung 1926 Erloschen 1937 Kottbusser Damm ,  Berlin",,,,,,,1926-01-01,1937-12-31
business_09496,Victor S. Wittenberg,"( Trade ) Eingetragen im Handelsregister/ Gründung 1910 Erloschen 1938 Am Kupfergraben 4a,  Berlin",,,,,,,1910-01-01,1938-12-31
business_09506,Vineta Keks-und Kuchenbäckerei,"und Genussmittel Schönhauser Allee  85, Berlin",,,,,,,1900-01-01,1945-12-31
business_09508,Virginie Rosenberg,"Virginie Rosenberg publishing and printing Konstanzer Str.  16, Berlin",,,,,,,1900-01-01,1945-12-31
business_09481,Voigt & Co Blusen & Kleider,"e Frankfurter Str. 36, Berlin",,,,,,,1914-01-01,1941-12-31
business_09486,"Voss, Hertha","Hertha textiles and clothing Apostel-Paulus-Str. 25, Berlin",,,,,,,1900-01-01,1945-12-31
business_09488,W. & A. Glaser Zweigniederlassung Berlin,"Leipziger Str. 110/111, Berlin",,,,,,,1914-01-01,1940-12-31
business_09524,W. Bernhard Nachf.,"Belle-Alliance-Str. 101, Berlin",,,,,,,1902-01-01,1939-12-31
business_09529,W. Frankl,"Frankl Königsweg  50, Berlin",,,,,,,1900-01-01,1945-12-31
business_09530,W. Gotthilf & Co,"Lothringer Str. 50, Berlin",,,,,,,1906-01-01,1934-12-31
business_09535,W. Just,"Neue Ansbacher Str. 12a, Berlin",,,,,,,1923-01-01,1939-12-31
business_09539,W. Krause & Co,"Steglitzer Str. 47, Berlin",,,,,,,1902-01-01,1939-12-31
business_09517,W. Radleke,"Radleke Möbel Elsasser Str.  7, Berlin",,,,,,,1900-01-01,1945-12-31
business_09552,Wa-Ly Filmverleih GmbH,"( Trade ) Eingetragen im Handelsregister/ Gründung 1929 Erloschen 1936 Keine Angabe ,  Berlin",,,,,,,1929-01-01,1936-12-31
business_09556,Wagner & Jacoby,"Wusterhausener Str. 16, Berlin",,,,,,,1900-01-01,1900-12-31
business_09557,"Wagner, Martin","Martin Freisinger Str. 14, Berlin",,,,,,,1900-01-01,1945-12-31
business_09559,"Wahrenburg, Erna","Erna Nahrungs- und Genussmittel Belziger Str. 53, Berlin",,,,,,,1900-01-01,1945-12-31
business_09562,Walter Bernstein & Co,"Unter den Linden 60, Berlin",,,,,,,1912-01-01,1935-12-31
business_09564,Walter Braun Agenturen,"Berncastler Str. 16, Berlin",,,,,,,1920-01-01,1938-12-31
business_09566,Walter Callmann,"Greifswalder Str. 140/141, Berlin",,,,,,,1914-01-01,1939-12-31
business_09568,Walter Corti,"4, Berlin",,,,,,,1922-01-01,1939-12-31
business_09569,Walter Eisenstädt,"Walter Eisenstädt Sächsische Str.  75, Berlin",,,,,,,1900-01-01,1945-12-31
business_09572,Walter Friedlaender,"Grolmannstr. 57, Berlin",,,,,,,1920-01-01,1937-12-31
business_09574,Walter Fürst (nannte sich ab 1934 Spaarschuh),"Walter Fürst (nannte sich ab 1934 Spaarschuh) ,  Berlin",,,,,,,1934-01-01,1945-12-31
business_09579,Walter Heilbrun Elektrische Großbesohlanstalt,"besohlanstalt leather and shoes Joachim-Friedrich-Str.  44, Berlin",,,,,,,1900-01-01,1945-12-31
business_09585,Walter Kantorowicz,"Meineckestr. 26, Berlin",,,,,,,1924-01-01,1941-12-31
business_09591,Walter Michel,,,,,,,,1900-01-01,1945-12-31
business_09593,Walter Quittner Filiale Berlin,"Unter den Linden 1, Berlin",,,,,,,1931-01-01,1939-12-31
business_09598,Walter Rotter Darmgroßhandlung,"( Trade ) Eingetragen im Handelsregister/ Gründung 1927 Schönhauser Allee 163a,  Berlin",,,,,,,1927-01-01,1927-12-31
business_09600,Walter Schmoller,"Heiligegeiststr. 51, Berlin",,,,,,,1923-01-01,1938-12-31
business_09604,Walter Simon & Co GmbH,"Königsallee 37a, Berlin",,,,,,,1931-01-01,1940-12-31
business_09612,Walther,"Möllendorfstr.  94, Berlin",,,,,,,1900-01-01,1945-12-31
business_09631,Wanda Lewin,"technische Artikel Landsberger Allee  132, Berlin",,,,,,,1900-01-01,1945-12-31
business_09632,Wandel Lippowitz,"Gollnowstr.  25, Berlin",,,,,,,1900-01-01,1945-12-31
business_09633,Waren & Möbel Credit Gebrüder Schein,"Köpenicker Str. 36/38, Berlin",,,,,,,1925-01-01,1939-12-31
business_09637,Warenhaus Wertheim GmbH,"und 132/137, Berlin",,,,,,,1909-01-01,1939-12-31
business_09640,"Wartburg-Drogerie, Dr. Würst","Würst chemicals and pharmaceuticals Innsbrucker Str.  11, Berlin",,,,,,,1900-01-01,1945-12-31
business_09626,Weck & Simberg,"Heiligegeiststr. 13/14, Berlin",,,,,,,1920-01-01,1939-12-31
business_09629,Weichselaue Grundstücks-GmbH,"Nettelbeckstr. 24, Berlin",,,,,,,1922-01-01,1938-12-31
business_09648,Weingroßhandlung Alfred Strauß,"Hohenstauffenstr. 13, Berlin",,,,,,,1925-01-01,1940-12-31
business_09652,"Weinreb, Ella, geb. Rottenberg","Rottenberg Nahrungs- und Genussmittel Flensburger Str. 8, Berlin",,,,,,,1900-01-01,1945-12-31
business_09653,Weinstein & Co,"Berliner Str. 74/75, Berlin",,,,,,,1933-01-01,1939-12-31
business_09655,"Weiss, Eva","Eva Eisenacher Str. 40, Berlin",,,,,,,1900-01-01,1945-12-31
business_09660,Weiß & Alexander AG,"Elisabethufer 28, Berlin",,,,,,,1924-01-01,1933-12-31
business_09675,"Weiße Kater, umbenannt in Prinzeß-Diele","Weiße Kater, umbenannt in Prinzeß-Diele im 1. Stock des Prinzeß-Cafés ,  Berlin",,,,,,,1900-01-01,1945-12-31
business_09676,Weißenburger Apotheke Walter von Drygalski,"enburger Str. 53, Berlin",,,,,,,1902-01-01,1936-12-31
business_09677,"Wellpappenwerke Hamburger und Fuchs GmbH, Zweigniederlassung Berlin","Glasower Str. 44/47, Berlin",,,,,,,1916-01-01,1936-12-31
business_09662,Wendt & Redlich,"Unter den Linden 29, Berlin",,,,,,,1903-01-01,1939-12-31
business_09663,Werbe-Kunst Epoche Reklamegesellschaft mbH,"Unter den Linden 56, Berlin",,,,,,,1926-01-01,1936-12-31
business_09664,Werbefilm-GmbH,"Woyrschstr. 36, Berlin",,,,,,,1918-01-01,1940-12-31
business_09665,Werbekraft GmbH,"Kunostr. 69, Berlin",,,,,,,1930-01-01,1939-12-31
business_09666,Werk-Verlag GmbH,"Wilhelmsaue 137, Berlin",,,,,,,1938-01-01,1938-12-31
business_09668,Werkstätten für Grabmalkunst Salomon Weiß,"Lothringer Str. 8, Berlin",,,,,,,1914-01-01,1939-12-31
business_09670,Werner Adolph (Adolph Werner),"textiles and clothing Wilmersdorfer Str.  94, Berlin",,,,,,,1900-01-01,1945-12-31
business_09683,Werner Haase,"Prenzlauer Str. 35, Berlin",,,,,,,1935-01-01,1939-12-31
business_09687,Werth & Elwert,"Elwert Kurfürstendamm  73, Berlin",,,,,,,1900-01-01,1945-12-31
business_09692,Wertheim GmbH,"und 132/137, Berlin",,,,,,,1917-01-01,1938-12-31
business_09710,Wiesbadener Immobilien-Erwerbs- und Verwertungs-GmbH,,,,,,,,1909-01-01,1935-12-31
business_09712,Wiesenthal & Weiß,"Brandenburgstr. 53, Berlin",,,,,,,1906-01-01,1906-12-31
business_09716,Wilh. Haber,"Engelufer 16, Berlin",,,,,,,1901-01-01,1939-12-31
business_09719,Wilhelm Baum,"Heiligegeiststr. 13/14, Berlin",,,,,,,1906-01-01,1939-12-31
business_09742,Wilhelm Bursch,"Dresdner Str. 76, Berlin",,,,,,,1902-01-01,1937-12-31
business_09743,Wilhelm Bursch Metallwaren GmbH,"Dresdner Str. 76, Berlin",,,,,,,1914-01-01,1939-12-31
business_09744,Wilhelm Busse und J. Perl & Co Machinen und Apparate für die Getränke- und chemische Industrie,"( Trade ) Eingetragen im Handelsregister/ Gründung 1920 Erloschen 1940 Köpenicker Str. 32a,  Berlin",,,,,,,1920-01-01,1940-12-31
business_09747,Wilhelm Cohnheim,"Unter den Linden 54/56, Berlin",,,,,,,1930-01-01,1937-12-31
business_09748,Wilhelm Cono,"Wallnertheaterstr. 31, Berlin",,,,,,,1911-01-01,1940-12-31
business_09736,Wilhelm Gerndt,"Kottbusser Ufer 34, Berlin",,,,,,,1914-01-01,1914-12-31
business_09737,"Wilhelm Graetz, Bankgeschäft","Am Erlenbusch 4, Berlin",,,,,,,1925-01-01,1933-12-31
business_09738,Wilhelm Graf Filmverleih GmbH,"( Trade ) Eingetragen im Handelsregister/ Gründung 1932 Erloschen 1937 Keine Angabe ,  Berlin",,,,,,,1932-01-01,1937-12-31
business_09740,Wilhelm Guttsmann GmbH,"Dresdner Str. 5, Berlin",,,,,,,1924-01-01,1940-12-31
business_09722,Wilhelm Holdheim,"Kottbusser Ufer 42/43, Berlin",,,,,,,1901-01-01,1938-12-31
business_09726,Wilhelm Kipf,"Wilhelm Kipf construction materials and fuel Habsburger Str.  2, Berlin",,,,,,,1900-01-01,1945-12-31
business_09752,Wilhelm Laske,"Wusterhausener Str. 16, Berlin",,,,,,,1925-01-01,1939-12-31
business_09755,Wilhelm Michaelis jr.,"Dresdner Str. 88/89, Berlin",,,,,,,1903-01-01,1938-12-31
business_09756,Wilhelm Misch,"e Frankfurter Str. 45/46, Berlin",,,,,,,1905-01-01,1941-12-31
business_09773,Wilhelm Sabor,"( Trade ) Eingetragen im Handelsregister/ Gründung 1911 Erloschen 1939 Potsdamer Str. 39a,  Berlin",,,,,,,1911-01-01,1939-12-31
business_09777,Wilhelm Schulze Nachf. Berliner Glimmerwarenfabrik,"( Industry ) Eingetragen im Handelsregister/ Gründung 1935 Erloschen 1940 Keine Angabe ,  Berlin",,,,,,,1935-01-01,1940-12-31
business_09780,Wilhelm Steinlein,"Wilhelm Steinlein textiles and clothing Regensburger Str.  4, Berlin",,,,,,,1900-01-01,1945-12-31
business_09766,Wilka Drogen und Chemikalien GmbH,"Neuenburger Str. 12/13, Berlin",,,,,,,1925-01-01,1925-12-31
business_09767,Wilkes & Cie. Aachener Tuchindustrie,"Siegmundshof 3, Berlin",,,,,,,1928-01-01,1939-12-31
business_09791,Willi Barschall,"Brückenallee 28, Berlin",,,,,,,1904-01-01,1938-12-31
business_09792,Willi Beck (Willy Beck),"construction Unter den Linden  20, Berlin",,,,,,,1900-01-01,1945-12-31
business_09793,Willi Beissinger,"Am Karlsbad 21, Berlin",,,,,,,1927-01-01,1935-12-31
business_09796,Willi Goldschmidt Metalle,"Alt Moabit 95, Berlin",,,,,,,1924-01-01,1939-12-31
business_09798,Willi Katzky,"Leipziger Str. 97/98, Berlin",,,,,,,1921-01-01,1939-12-31
business_09785,Willi Samter,"Willi Samter textiles and clothing Swinemünder Str.  38, Berlin",,,,,,,1900-01-01,1945-12-31
business_09789,Willi Sondheim,"Heiligegeiststr. 8, Berlin",,,,,,,1935-01-01,1940-12-31
business_09808,William Müller,"Köpenicker Str. 144/147, Berlin",,,,,,,1900-01-01,1900-12-31
business_09821,William Schwarz,"William Schwarz textiles and clothing Lothringer Str.  75, Berlin",,,,,,,1900-01-01,1945-12-31
business_09827,Willy Basch,"Willy Basch Mannheimer Str.  28, Berlin",,,,,,,1900-01-01,1945-12-31
business_09830,Willy Bragenheim,"3, Berlin",,,,,,,1900-01-01,1945-12-31
business_09834,Willy Eichstädt,"Willy Eichstädt textiles and clothing Glinicker Str.  18, Berlin",,,,,,,1900-01-01,1945-12-31
business_09817,Willy Holzer,"Willy Holzer pharmacies Wilsnacker Str.  9, Berlin",,,,,,,1900-01-01,1945-12-31
business_09859,Willy Neißer,"jewelry and precious metals Ansbacher Str.  23, Berlin",,,,,,,1970-01-01,1945-12-31
business_09841,Willy Rosenthal Wiro Haus für Bedarfsartikel,"Lothringer Str. 13, Berlin",,,,,,,1934-01-01,1938-12-31
business_09844,Willy Saly Looser,"Willy Saly Looser textiles and clothing Bayreuther Str.  4, Berlin",,,,,,,1900-01-01,1945-12-31
business_09847,Willy Vorholz,"Willy Vorholz electrical goods Hohenzollerndamm  17, Berlin",,,,,,,1900-01-01,1945-12-31
business_09864,Wilmersdorfer Schuhreparaturen,"Wilmersdorfer Schuhreparaturen leather and shoes Berliner Str.  21, Berlin",,,,,,,1900-01-01,1945-12-31
business_09865,Wilmersdorfer Tabak-Zentrale,"Nahrungs- und Genussmittel Berliner Str.  146, Berlin",,,,,,,1970-01-01,1945-12-31
business_09871,"Winterfeld u. Linz, Steppdecken und Daunendeckenfabrik","Bischofstr. 3, Berlin",,,,,,,1938-01-01,1940-12-31
business_09876,"Wittenberg, Adolf","Adolf Essener Str. 21, Berlin",,,,,,,1900-01-01,1945-12-31
business_09878,Wittenberg-Sanatorium GmbH,"Passauer Str. 29/30, Berlin",,,,,,,1922-01-01,1934-12-31
business_09880,Wohag Wohlfeil Handelsgesellschaft mbH,"Am Markt 4/5, Berlin",,,,,,,1932-01-01,1935-12-31
business_09882,Wohl & Heymann,"Wusterhausener Str. 16, Berlin",,,,,,,1903-01-01,1940-12-31
business_09885,Wohlmuth & Weinberger,"Prenzlauer Str. 43, Berlin",,,,,,,1921-01-01,1938-12-31
business_09894,Wolf Plaut,"Waßmannstr. 24, Berlin",,,,,,,1904-01-01,1940-12-31
business_09910,Wolfgang Plessner,"Heiligegeiststr. 19, Berlin",,,,,,,1919-01-01,1939-12-31
business_09923,"Wolfson, Betty","Betty Eisenacher Str. 85, Berlin",,,,,,,1900-01-01,1945-12-31
business_09929,Worrmann & Co,"Wusterhausener Str. 14, Berlin",,,,,,,1909-01-01,1942-12-31
business_09919,"Wäscheatelier Rado, Anna Sternberg und Susi Rado","Anna Sternberg und Susi Rado textiles and clothing Bochumer Str.  6, Berlin",,,,,,,1900-01-01,1945-12-31
business_09933,Wäschehaus R. Kasper,"Kasper textiles and clothing Kottbusser Damm  28, Berlin",,,,,,,1900-01-01,1945-12-31
business_09936,Wäscherei Buley,"Wäscherei Buley textiles and clothing Grünauer Str.  31, Berlin",,,,,,,1900-01-01,1945-12-31
business_09938,Wäscherei Frauenlob,,,,,,,,1900-01-01,1945-12-31
business_09941,Wäscherei Gletscher,"Saidernstr.  2, Berlin",,,,,,,1900-01-01,1945-12-31
business_09942,Wäscherei Innsbruck,"Wäscherei Innsbruck textiles and clothing Innsbrucker Str.  14, Berlin",,,,,,,1900-01-01,1945-12-31
business_09944,Wäscherei Köpke,"Gollnowstr.  4, Berlin",,,,,,,1900-01-01,1945-12-31
business_09946,Wäscherei Matthey,"Wäscherei Matthey textiles and clothing Flensburger Str.  16, Berlin",,,,,,,1900-01-01,1945-12-31
business_09947,Wäscherei Nives,"Wäscherei Nives textiles and clothing Lothringer Str.  89, Berlin",,,,,,,1900-01-01,1945-12-31
business_09952,"Wäscherei des Ostens, Lewin","Lewin textiles and clothing Wallnertheater Str.  44, Berlin",,,,,,,1900-01-01,1945-12-31
business_09956,"Würtenberg, Erich","Erich Bamberger Str. 40, Berlin",,,,,,,1900-01-01,1945-12-31
business_09972,Z. Alter & Co,"Lothringer Str. 8, Berlin",,,,,,,1934-01-01,1940-12-31
business_09973,Z. Rottenburg,"Rottenburg Möbel Prenzlauer Str.  32, Berlin",,,,,,,1900-01-01,1945-12-31
business_09975,Zander & Labisch,"Leipziger Str. 115/116, Berlin",,,,,,,1902-01-01,1940-12-31
business_09978,Zehl & Koch,"Köpenicker Str. 40/41, Berlin",,,,,,,1910-01-01,1936-12-31
business_09980,Zelechow's Tabakwarengroßhandlung M. & B. Zelechow,"Lothringer Str. 23, Berlin",,,,,,,1932-01-01,1939-12-31
business_09964,"Zernick, Eugen","Eugen Nahrungs- und Genussmittel Bozener Str. 11, Berlin",,,,,,,1900-01-01,1945-12-31
business_09966,"Zeug, Jakob","Jakob Bamberger Str. 14, Berlin",,,,,,,1900-01-01,1945-12-31
business_09967,"Ziegler, Hermann","Hermann Dortmunder Str. 9, Berlin",,,,,,,1900-01-01,1945-12-31
business_09992,Zipa Dlougatsch,"Zipa Dlougatsch textiles and clothing Kaiserallee 17, Berlin",,,,,,,1900-01-01,1945-12-31
